Date,Close,High,Low,Open,Volume,Ticker
,MSFT,MSFT,MSFT,MSFT,MSFT,
2023-05-19,311.6553039550781,312.05669811668946,309.7266699904712,310.0888957303577,27546700,MSFT
2023-05-22,314.4356689453125,315.81606453289896,311.3322511744977,311.90985842716117,24115700,MSFT
2023-05-23,308.6400146484375,315.94335728832465,308.6302150731237,313.30984092975706,30797200,MSFT
2023-05-24,307.25958251953125,309.8539301457172,306.0456005180939,308.1211084957931,23384900,MSFT
2023-05-25,319.0761413574219,320.0355435840167,313.28044007035,316.452394965502,43301700,MSFT
2023-05-26,325.8997802734375,326.39905065575283,317.0789683726066,317.2160130284429,36630600,MSFT
2023-05-30,324.2550048828125,328.68987947656177,323.579491610932,328.19060914102903,29503100,MSFT
2023-05-31,321.4942932128906,328.8857420420062,320.45652421282057,325.3123928059222,45950600,MSFT
2023-06-01,325.5962829589844,326.52634626965755,317.90134604784606,319.08592941453026,26773900,MSFT
2023-06-02,328.3570556640625,330.41296452982044,325.56689576601605,327.2312100565703,25873800,MSFT
2023-06-05,328.8857727050781,331.45075190474944,327.6326519557442,328.1808904162806,21307100,MSFT
2023-06-06,326.6731872558594,328.32770204884184,325.19491542513276,328.2885336264792,20396200,MSFT
2023-06-07,316.5895080566406,327.4662003191764,315.72798196124086,324.6858396601391,40717100,MSFT
2023-06-08,318.4300537109375,319.7810806302074,316.5601571652422,317.1377644945266,23277700,MSFT
2023-06-09,319.9278564453125,323.0606428090371,317.59782847451265,318.16563610626434,22529000,MSFT
2023-06-12,324.881591796875,325.1263421252022,318.3320706206992,321.6802383812358,24260300,MSFT
2023-06-13,327.2703857421875,329.90390189326365,323.4522862648796,327.44659882342825,22951300,MSFT
2023-06-14,330.2563171386719,331.9206314111561,325.82144214687054,327.3193130414061,26003800,MSFT
2023-06-15,340.7903137207031,342.4937661982859,330.1192069283866,330.3933260612935,38899100,MSFT
2023-06-16,335.14154052734375,344.08962778195877,334.769545086919,343.94278354537636,46552000,MSFT
2023-06-20,330.9513854980469,334.89675963715365,328.8073702091856,332.1849367263642,26375400,MSFT
2023-06-21,326.5556945800781,330.6381434386612,325.0969920993696,329.30668603957923,25117800,MSFT
2023-06-22,332.5765686035156,332.9779627764546,326.34033425250004,327.1039541755478,23556800,MSFT
2023-06-23,327.98504638671875,330.8633129640672,326.4480368570244,327.3389018615229,23146900,MSFT
2023-06-26,321.6998596191406,329.0521396707675,321.59215393137123,326.7123419071995,21520600,MSFT
2023-06-27,327.54449462890625,329.0913036434743,322.38513830210024,324.8913794122553,24354100,MSFT
2023-06-28,328.7975769042969,330.8828543541571,326.8004059820262,327.6325630227013,20259500,MSFT
2023-06-29,328.0144348144531,329.05217399593215,325.6354683820109,327.6815778955593,16997000,MSFT
2023-06-30,333.3891296386719,335.5331449952425,330.11926869973666,330.65770749403055,26832800,MSFT
2023-07-03,330.8926696777344,333.7415673029559,329.5025044373006,332.067483294419,12508700,MSFT
2023-07-05,331.0492858886719,334.47579046215725,327.7011181507027,328.05354428027886,18172400,MSFT
2023-07-06,334.103759765625,335.78764318092107,328.4549330731704,330.21712344596347,28161200,MSFT
2023-07-07,330.13885498046875,334.61289857162126,329.92347347630437,332.19476390626494,21214800,MSFT
2023-07-10,324.8619689941406,328.1905971184104,320.71101328852956,327.5738215556575,32791400,MSFT
2023-07-11,325.4886169433594,325.8704119772488,320.13347775646093,324.10822129809816,26698200,MSFT
2023-07-12,330.1192626953125,334.4758007177013,328.62139184518895,329.53185591792584,29995300,MSFT
2023-07-13,335.4645690917969,336.5218772871451,331.9009902308977,332.4296592669453,20567200,MSFT
2023-07-14,337.99041748046875,344.0504382444472,337.07995339278386,340.29107663490123,28352700,MSFT
2023-07-17,338.47015380859375,339.70367521642703,335.0142801736607,338.4211858141297,20363900,MSFT
2023-07-18,351.941162109375,359.0780898369436,334.98488257273925,338.5680009815039,64738600,MSFT
2023-07-19,347.623779296875,354.84881389642584,345.0392313202001,354.15373131724334,39732900,MSFT
2023-07-20,339.586181640625,350.4531022216543,338.11767966688456,346.1455024073654,33778400,MSFT
2023-07-21,336.5513000488281,342.944177986763,332.69403214811535,341.8183323536975,69405400,MSFT
2023-07-24,337.8631591796875,339.6351792022214,335.1219672074144,338.58764053266464,26678100,MSFT
2023-07-25,343.60992431640625,344.5008191812914,337.82402242034016,339.8211637778006,41637700,MSFT
2023-07-26,330.6772766113281,337.43240985586726,326.11512671611416,334.2702247265649,58383700,MSFT
2023-07-27,323.7753601074219,334.1625511308161,322.14041454334006,333.3304238013421,39635300,MSFT
2023-07-28,331.2647399902344,332.8703168260489,326.1739500054011,326.66345076606325,28484900,MSFT
2023-07-31,328.8661804199219,330.60880180685933,326.3599092198598,329.8451818704879,25446000,MSFT
2023-08-01,329.27734375,331.431158888361,326.69279546072005,328.151498059074,18311900,MSFT
2023-08-02,320.6229553222656,326.6242386250664,319.5068793964864,326.6242386250664,27761300,MSFT
2023-08-03,319.80059814453125,322.9529838203489,319.1055155220307,319.154453640907,18253700,MSFT
2023-08-04,320.89703369140625,328.1024985432112,320.36836464241367,324.9109448563175,23741500,MSFT
2023-08-07,323.1781311035156,324.15713248319014,320.64252111536877,321.4746782634423,17741500,MSFT
2023-08-08,319.2033996582031,321.84671543145896,316.21745729083267,320.094294531756,22327600,MSFT
2023-08-09,315.4636535644531,320.2411556284152,314.30840912670357,319.61461022525367,22373300,MSFT
2023-08-10,316.14892578125,321.3670201533067,314.4356732724542,319.1740366258562,20113700,MSFT
2023-08-11,314.2691650390625,315.6397606576513,312.50694506366796,313.53491418516734,24355500,MSFT
2023-08-14,317.235595703125,317.2551649738709,313.35872896949473,314.64124818370647,18836100,MSFT
2023-08-15,315.10137939453125,318.2635647035866,314.16154640668196,316.21745534246327,16966300,MSFT
2023-08-16,314.33612060546875,318.2800574602853,313.74747018564494,314.72854423868324,20698900,MSFT
2023-08-17,310.88275146484375,315.77830142047725,310.2254186741254,314.47348610040007,21257200,MSFT
2023-08-18,310.4903869628906,312.3544220351469,305.65366819423417,308.538028861624,24755000,MSFT
2023-08-21,315.7881164550781,316.66125678096233,311.0397216992485,311.9128620251327,24040000,MSFT
2023-08-22,316.3572082519531,319.9086924034953,315.3761339585984,319.3396824869546,16084600,MSFT
2023-08-23,320.8112487792969,322.96962389693414,317.33823788637403,317.69144015108157,21166400,MSFT
2023-08-24,313.914306640625,326.6780913060097,313.9044863180203,326.55054687218063,23281400,MSFT
2023-08-25,316.8673095703125,319.20224067535247,312.76639725943465,315.3858781640861,21684100,MSFT
2023-08-28,317.5736999511719,319.97731354583135,315.63116244372804,319.49659681490056,14808500,MSFT
2023-08-29,322.1945495605469,322.7537689845137,315.7881368695037,315.7881368695037,19284600,MSFT
2023-08-30,322.56732177734375,323.5680064570228,320.2716122604317,322.4495976903229,15222100,MSFT
2023-08-31,321.5568542480469,324.64723165247267,320.5953908586677,322.9696033369281,26411000,MSFT
2023-09-01,322.4398498535156,325.7068137627579,320.5954255688949,325.039690493004,14942000,MSFT
2023-09-05,327.2371826171875,328.5125966326668,322.4397468846508,322.7733084130072,18553900,MSFT
2023-09-06,326.5799560546875,328.13003998213503,323.9310439692956,327.0704931119819,17535800,MSFT
2023-09-07,323.66619873046875,326.7761872339446,322.8028486285546,325.0200859411969,18381000,MSFT
2023-09-08,327.943603515625,329.797847793835,323.22463985119003,323.84272127726,19530100,MSFT
2023-09-11,331.5441589355469,332.01508524670345,329.0816535480456,330.85739514094394,16583300,MSFT
2023-09-12,325.490966796875,330.41597829482106,325.2064768442106,329.46433515175244,17565500,MSFT
2023-09-13,329.69976806640625,330.4748250083912,324.90233116375424,325.0396659724569,16544400,MSFT
2023-09-14,332.289794921875,334.4088885367708,330.2001023910707,332.7312602833099,20267000,MSFT
2023-09-15,323.97027587890625,331.01438041340634,323.41105648154235,330.5434840282613,37679800,MSFT
2023-09-18,322.8322448730469,324.14688059021836,320.1833327948617,321.59608191122635,16834200,MSFT
2023-09-19,322.42999267578125,323.15600785929996,318.36836152476627,319.9969481018416,16505900,MSFT
2023-09-20,314.6991271972656,323.3522079151342,314.4440682913458,323.2737351610063,21436500,MSFT
2023-09-21,313.4825744628906,319.19243233651446,309.03831043424583,313.2176952609193,35560400,MSFT
2023-09-22,311.01031494140625,315.36628640951005,310.16657563325697,315.23874198409163,21447900,MSFT
2023-09-25,311.53033447265625,311.65787891913794,309.0383974245064,310.5983019329907,17836000,MSFT
2023-09-26,306.23248291015625,309.9016904509528,304.15258067558153,309.1658848784398,26297600,MSFT
2023-09-27,306.87017822265625,308.3515797645924,303.82884250383796,306.3894315511619,19410100,MSFT
2023-09-28,307.7041015625,309.5092743516403,303.5933986019012,305.10423119085175,19683600,MSFT
2023-09-29,309.7741394042969,313.4237361635249,309.01872314440465,311.7362875557097,24147300,MSFT
2023-10-02,315.7096252441406,315.79794825806266,309.21491966040423,310.29410713051254,20570000,MSFT
2023-10-03,307.4588623046875,315.30745601689233,305.3200977637049,314.75802691222975,21033500,MSFT
2023-10-04,312.92340087890625,313.9829777218184,308.0572815033295,308.0867125300766,20720100,MSFT
2023-10-05,313.3157958984375,313.92408696226687,308.94021399543317,313.05091668193415,16965600,MSFT
2023-10-06,321.06634521484375,322.9598111936179,310.3137506624104,310.55901920701876,25673600,MSFT
2023-10-09,323.5779113769531,324.0488078481523,317.063564085275,318.60385781984473,19891200,MSFT
2023-10-10,322.1749572753906,324.8336598616772,321.4685826836827,324.69629510828605,20557100,MSFT
2023-10-11,326.128662109375,326.5210857572993,322.91074029238723,324.9415409038971,20063200,MSFT
2023-10-12,324.89251708984375,327.3157714229003,322.4986937835042,324.313686937738,19313100,MSFT
2023-10-13,321.5274353027344,327.5119635418574,320.1833385954494,326.0894240178062,21072400,MSFT
2023-10-16,326.344482421875,329.7782415554048,324.3430830008452,324.7845483540111,22158000,MSFT
2023-10-17,325.7754821777344,327.1489800095309,321.2134933356926,323.3522278123477,18338500,MSFT
2023-10-18,323.8623962402344,329.23869374170175,322.0866542980727,326.1973576731345,23153600,MSFT
2023-10-19,325.04949951171875,330.5042694735543,324.6472555112947,325.86377789501114,25052100,MSFT
2023-10-20,320.4875183105469,325.6381577998448,319.29060660305254,325.441930986154,25027700,MSFT
2023-10-23,323.08734130859375,326.4328077015871,318.25065300887303,319.31019990102027,24374700,MSFT
2023-10-24,324.2744445800781,325.5596493490343,321.3999044443215,325.02986091343166,31153600,MSFT
2023-10-25,334.2225341796875,339.64787287454516,331.2302401447983,338.4901826566504,55053800,MSFT
2023-10-26,321.6844177246094,335.1643669777935,320.75238530520863,334.0949997460641,37828500,MSFT
2023-10-27,323.56805419921875,330.3472799837888,322.1847360926127,324.1763153652428,29856500,MSFT
2023-10-30,330.9261169433594,333.02562998161824,325.54981985866505,327.09993377177346,22828100,MSFT
2023-10-31,331.7109680175781,332.5841383863149,328.355711175483,332.4369832511366,20265300,MSFT
2023-11-01,339.52032470703125,340.8447807446002,333.2218157421507,333.35918048886424,28158800,MSFT
2023-11-02,341.727783203125,342.22811070154637,338.2449517203371,340.6682062676254,24348100,MSFT
2023-11-03,346.1229248046875,347.68285894520625,340.7564483684525,343.0129367253001,23637700,MSFT
2023-11-06,349.7823486328125,350.7732430573265,346.66254017187435,346.76065357014403,23828300,MSFT
2023-11-07,353.7066955566406,355.6001616596292,350.86158624054224,352.5980768718827,25833900,MSFT
2023-11-08,356.326171875,356.9834748418886,353.72630121668095,354.83491988562287,26767800,MSFT
2023-11-09,353.8636474609375,357.8860575764988,353.53987621597344,355.44316251543404,24847300,MSFT
2023-11-10,362.6736755371094,363.0955302142946,354.23643229337705,354.6484666487655,28042100,MSFT
2023-11-13,359.74029541015625,361.49642668428953,358.97505869997684,361.2511581241037,19986500,MSFT
2023-11-14,363.2622985839844,364.9105258370756,360.3975789598127,363.98831378189556,27683900,MSFT
2023-11-15,363.4097595214844,366.81115702997374,360.8930847744488,364.9924802404826,26860100,MSFT
2023-11-16,369.7997131347656,369.97665770103697,363.91113117269197,364.6779209606421,27182300,MSFT
2023-11-17,363.58673095703125,368.03017560302834,360.7849886688486,367.2830363259732,40157000,MSFT
2023-11-20,371.0482177734375,372.45399413615905,364.7172740131472,364.9335496074717,52465100,MSFT
2023-11-21,366.7521667480469,369.8488163422202,364.8351774750595,369.30814244510634,28423100,MSFT
2023-11-22,371.4512634277344,373.35841268345206,368.62003030581224,371.5987172360064,23345300,MSFT
2023-11-24,371.0383605957031,371.56922430315524,368.7871624674301,370.9400480571713,10176600,MSFT
2023-11-27,372.1983642578125,374.1940157538783,369.8292031236525,370.39936783626126,22179200,MSFT
2023-11-28,376.2191467285156,376.51405435302496,371.75602133936184,371.9428061684763,20453100,MSFT
2023-11-29,372.434326171875,377.792014506202,371.0482003824139,377.2611808001932,28963400,MSFT
2023-11-30,372.49334716796875,373.6533572420955,369.11159949363696,372.0804464632099,30554400,MSFT
2023-12-01,368.1678466796875,371.75602952719976,365.0220252786822,370.37974391455106,33040500,MSFT
2023-12-04,362.8887634277344,363.26230306598103,356.75441514637487,362.84943241289693,32063300,MSFT
2023-12-05,366.2114562988281,366.7619704390207,359.42831207085,360.2442730291583,23065000,MSFT
2023-12-06,362.55450439453125,367.8434010010659,361.7975548433351,367.2142547508921,21182100,MSFT
2023-12-07,364.6681213378906,365.15965403682253,360.11652374565716,361.99418225567007,23118900,MSFT
2023-12-08,367.89251708984375,368.1186028954876,361.99412562540374,362.94770011218566,20154400,MSFT
2023-12-11,365.0121765136719,365.30711413857625,359.90025435719485,362.2399548445349,27708800,MSFT
2023-12-12,368.0400390625,368.07937007976545,364.1864093914376,364.56981930802976,24838300,MSFT
2023-12-13,368.0301513671875,371.24479409698984,364.49111028889564,369.6522031111794,30955500,MSFT
2023-12-14,359.7331237792969,367.430542857679,357.9636180145618,366.98815141610726,43277500,MSFT
2023-12-15,364.4518737792969,366.09357631955413,360.07722042205063,360.6375749421143,78502300,MSFT
2023-12-18,366.3393249511719,366.6834038503824,362.43655401042764,363.1935335888459,21802900,MSFT
2023-12-19,366.9389953613281,366.9389953613281,363.5768985428581,365.19895042864266,20603700,MSFT
2023-12-20,364.34368896484375,369.662076309118,364.2552166800982,368.6495201604417,26316700,MSFT
2023-12-21,367.2142639160156,368.0695260278655,363.77353495979867,366.25084900799567,17708000,MSFT
2023-12-22,368.2366027832031,368.8264479888416,366.39827539290235,367.3518499751321,17107500,MSFT
2023-12-26,368.3153076171875,370.5566956584925,367.1749480872917,368.6495462723812,12673100,MSFT
2023-12-27,367.7353210449219,368.7085462956533,366.49664890706117,367.36175135250176,14905400,MSFT
2023-12-28,368.9247741699219,370.0847841167637,367.82374574574834,369.01324645392424,14327000,MSFT
2023-12-29,369.6719055175781,370.77293391810167,367.15526060187455,369.6325745030526,18730800,MSFT
2024-01-02,364.58941650390625,369.5342336746233,360.5588428456871,367.52877209819934,25258600,MSFT
2024-01-03,364.3240051269531,366.9389624174864,362.2694022559853,362.76093490456435,23083500,MSFT
2024-01-04,361.7090759277344,366.7816968551165,360.95212639041375,364.3928551976836,20901500,MSFT
2024-01-05,361.5223083496094,365.7593179114421,360.29347657411785,362.72164936252017,21004600,MSFT
2024-01-08,368.34478759765625,368.8461605661577,362.76098316710153,363.04605054064757,23134000,MSFT
2024-01-09,369.4261779785156,369.6227730702436,364.90407085789354,365.71019173607624,20830000,MSFT
2024-01-10,376.2878723144531,377.6641876554582,369.9471194966955,369.99626075854405,25514200,MSFT
2024-01-11,378.116455078125,384.063988833949,373.9384270676175,379.4632498955057,27850800,MSFT
2024-01-12,381.8914489746094,382.0978843256019,378.13613163335935,378.9619030381072,21661200,MSFT
2024-01-16,383.66094970703125,387.3572854699558,381.0558322148753,386.9935560466254,27202300,MSFT
2024-01-17,382.87445068359375,383.5035968868469,378.2933627006387,381.4096929597069,22234100,MSFT
2024-01-18,387.199951171875,387.317914215752,383.51345604684644,385.0863666336801,23392100,MSFT
2024-01-19,391.918701171875,391.918701171875,386.83623978929575,389.05797722162475,29331100,MSFT
2024-01-22,389.7952880859375,393.8356726529961,386.9247237943795,393.2458273875224,27016900,MSFT
2024-01-23,392.1447448730469,392.61662702057765,387.25890909833606,389.0480951568549,20525900,MSFT
2024-01-24,395.74273681640625,398.76075427442726,393.6684835802825,394.74002108150654,24867000,MSFT
2024-01-25,398.01373291015625,400.11750752664886,395.7133631898208,397.47305887361483,21021200,MSFT
2024-01-26,397.08966064453125,399.2917478783548,395.6150623186652,397.5222118868477,17803300,MSFT
2024-01-29,402.7815246582031,403.037131241998,397.4827881758261,399.18350198201716,24510200,MSFT
2024-01-30,401.6706848144531,406.05514806143475,399.56694047651416,405.27854800251134,33477600,MSFT
2024-01-31,390.8471374511719,408.28673844568766,390.48340804499526,400.06829591373173,47871100,MSFT
2024-02-01,396.942138671875,401.0906757831929,394.9956584155895,395.02514917701313,30657700,MSFT
2024-02-02,404.2561340332031,405.66191028214797,396.7258498594463,396.9716161967069,28256700,MSFT
2024-02-05,398.7804870605469,404.19718719885634,397.14859484100157,402.95851515251775,25352300,MSFT
2024-02-06,398.6231689453125,401.06118187336995,396.0868734804641,399.0065788415849,18382600,MSFT
2024-02-07,407.0382385253906,407.28400488846614,400.50085926773676,400.5401902860463,22340500,MSFT
2024-02-08,407.0971984863281,408.52265531696276,405.5439683543155,407.0382169623767,21225300,MSFT
2024-02-09,413.42816162109375,413.69360849220726,408.060632682177,408.21792675374667,22032800,MSFT
2024-02-12,408.227783203125,413.6149628644096,407.7264102051555,413.4380182771655,21202900,MSFT
2024-02-13,399.4391174316406,403.1256124684785,396.55874317637694,398.08248245796057,27824900,MSFT
2024-02-14,403.2998046875,403.64451981254246,398.4541962622582,401.90128740018406,20401200,MSFT
2024-02-15,400.41412353515625,402.9452806494458,398.17844942358096,401.97025586986575,21825500,MSFT
2024-02-16,397.9519348144531,402.11800189970467,397.3413119912312,401.7929735865366,22296500,MSFT
2024-02-20,396.701171875,398.3754555316585,391.99343067715284,397.1443513475326,24307900,MSFT
2024-02-21,396.10040283203125,396.2087556364425,391.2153895315718,394.12080761512743,18518900,MSFT
2024-02-22,405.42724609375,406.5894012936675,402.3938184427991,403.9893247437461,27009900,MSFT
2024-02-23,404.13702392578125,409.5735691126935,402.7877385663373,409.38646893086735,16295900,MSFT
2024-02-26,401.3794250488281,405.9295819536335,401.2021231782608,405.2401514896441,16193500,MSFT
2024-02-27,401.32025146484375,402.1475498168189,397.74512033420825,401.8225215015325,14835800,MSFT
2024-02-28,401.5566101074219,403.11271245725675,399.1928962585418,402.0096479981962,13183100,MSFT
2024-02-29,407.3871765136719,407.9387088030321,399.7838756031993,402.46275960420144,31947300,MSFT
2024-03-01,409.21905517578125,409.5834572269849,404.6688986492537,405.05298754832427,17823400,MSFT
2024-03-04,408.6477966308594,411.04105586312363,406.08709401097116,407.1901585103068,17596000,MSFT
2024-03-05,396.5632629394531,407.9879154671031,394.58366790374333,407.7022908884421,26919200,MSFT
2024-03-06,396.0117492675781,399.03534841652714,392.3676988449284,396.87845143918287,22344100,MSFT
2024-03-07,402.9552307128906,403.58554049406575,396.1595108366956,399.9808634464233,18718500,MSFT
2024-03-08,400.0792541503906,404.2157756071435,398.21781047797685,401.7929412980097,18002200,MSFT
2024-03-11,398.40496826171875,399.54743645794565,395.19426925023413,397.6564774172096,16120800,MSFT
2024-03-12,409.00238037109375,409.2880049750951,400.6407298572385,401.45816986092404,22457000,MSFT
2024-03-13,408.8251037597656,411.8585313952043,405.23028537501085,411.77975394826365,17115900,MSFT
2024-03-14,418.7920837402344,421.3527863664109,411.6713665638625,413.8873540190868,34157300,MSFT
2024-03-15,410.1251220703125,416.2116937258995,406.54999083820695,412.95173236718284,45079900,MSFT
2024-03-18,411.01153564453125,414.3699915467621,407.52504009505543,407.98793648172665,20106000,MSFT
2024-03-19,415.03973388671875,415.295813199016,409.268301301435,411.51383434146254,19837900,MSFT
2024-03-20,418.8019714355469,419.52091706855344,414.3010471653659,415.62078729077075,17860100,MSFT
2024-03-21,422.8793640136719,424.30745690999566,420.70278020104655,423.3324019440985,21296200,MSFT
2024-03-22,422.25885009765625,423.3619145681295,419.62922855755534,423.2043596919927,17648500,MSFT
2024-03-25,416.4677734375,420.94901086959675,415.23666920718586,418.81180070101897,18060500,MSFT
2024-03-26,415.27606201171875,419.5504521799467,414.9806090267337,419.1761916947957,16725600,MSFT
2024-03-27,415.05938720703125,418.0337541903471,412.67598630724365,418.0238957387452,16705000,MSFT
2024-03-28,414.360107421875,415.4927172172239,412.78428811448583,414.5964697982947,21871200,MSFT
2024-04-01,418.15191650390625,421.42173632509054,415.8374347010724,417.5412936572551,16316000,MSFT
2024-04-02,415.0692443847656,415.9950371448598,411.52365828826186,413.7593326884334,17912000,MSFT
2024-04-03,414.0942077636719,416.8617275140834,412.75475080677563,413.3850905644336,16502300,MSFT
2024-04-04,411.56304931640625,422.1899488258563,411.2577378896696,418.5655553413228,19370900,MSFT
2024-04-05,419.0875549316406,420.0626098925823,411.99641280038685,413.6608680769513,16554800,MSFT
2024-04-08,418.1716003417969,420.8209388461148,416.9010924581036,418.7428494922185,14272400,MSFT
2024-04-09,419.8360595703125,421.27398079875763,415.24649970194963,419.9936445079337,12496900,MSFT
2024-04-10,416.86175537109375,417.62010476496505,413.35557288951713,415.80792292497927,16216600,MSFT
2024-04-11,421.46112060546875,422.87935502001585,415.97531318643956,419.38303118441615,17966400,MSFT
2024-04-12,415.52227783203125,418.75269400595073,413.4244714952131,417.6397710155257,19253800,MSFT
2024-04-15,407.3871765136719,420.36793227353456,407.1803293629701,420.15125672726765,20273500,MSFT
2024-04-16,408.3128967285156,412.07515806913636,407.47576998606934,408.3030683339737,16765600,MSFT
2024-04-17,405.6142883300781,412.5478743857738,404.1271050989649,410.94250998116144,15855500,MSFT
2024-04-18,398.15875244140625,405.66358827577534,397.8436126348303,404.4226257260466,21029900,MSFT
2024-04-19,393.08660888671875,399.35048216055003,391.7570104509112,397.922389385747,30565800,MSFT
2024-04-22,394.8987731933594,396.7602169331123,389.7675399586122,394.0320711382099,20286900,MSFT
2024-04-23,401.4089050292969,402.0293863346637,396.9670716039761,398.1292267170022,15734500,MSFT
2024-04-24,402.8763732910156,406.23482905911584,400.63084049682084,403.36881495690267,15065300,MSFT
2024-04-25,393.00787353515625,393.84503042188726,382.16429787123263,388.0735981687377,40586500,MSFT
2024-04-26,400.1778259277344,406.7568397543272,399.6262936342629,405.93939976601416,29694700,MSFT
2024-04-29,396.1692810058594,400.1777629830485,393.1555407133354,399.12393070882416,19582100,MSFT
2024-04-30,383.4446105957031,396.0806804506466,383.2870557136592,395.4207954000411,28781400,MSFT
2024-05-01,388.9698181152344,395.6473257764034,384.4098035661703,386.6750231640028,23562500,MSFT
2024-05-02,391.8259582519531,393.88436068854867,388.68417820234623,391.6486864760746,17709400,MSFT
2024-05-03,400.51263427734375,400.99521746175435,395.7851765465019,396.1988407447482,17446700,MSFT
2024-05-06,407.2886962890625,407.67278519206855,400.2270689712312,402.5809547625938,16996600,MSFT
2024-05-07,403.1521301269531,408.4015749957849,402.90590929968624,408.3917165446932,20018200,MSFT
2024-05-08,404.3340148925781,405.9984701419799,400.56189486819255,401.9998461853561,11792300,MSFT
2024-05-09,406.08709716796875,406.48104448418644,402.91577167959764,404.3635513602943,14689700,MSFT
2024-05-10,408.4704895019531,409.1008292398404,405.5749302005713,406.69771158758806,13402300,MSFT
2024-05-13,407.4659118652344,412.02592626132173,404.6097563640546,411.6910695528216,15440200,MSFT
2024-05-14,410.2629699707031,411.17890419255156,405.3286952009842,405.7915915372278,15109300,MSFT
2024-05-15,417.4360046386719,418.15627711467357,411.7035137509103,412.32511422725236,22239500,MSFT
2024-05-16,415.3739013671875,419.7448271840896,414.74245474989345,416.1730933998144,17530100,MSFT
2024-05-17,414.6042785644531,417.27814812423264,412.45336756995647,416.90321260748334,15352200,MSFT
2024-05-20,419.6658935546875,421.0768099021397,414.3872573782501,414.6043237478942,16272100,MSFT
2024-05-21,423.3164978027344,427.1940633042462,419.1823911367933,421.1359581260157,21453300,MSFT
2024-05-22,424.7767639160156,426.6415653807663,421.43200286988593,424.35250743086516,18073700,MSFT
2024-05-23,421.3036804199219,427.8156402845708,419.74477138500487,427.1940398728344,17211700,MSFT
2024-05-24,424.42156982421875,425.30955759417924,418.7482761527639,421.49118910602255,11855300,MSFT
2024-05-28,424.5794677734375,425.07279769134385,420.9090919797955,423.8986700778892,15718000,MSFT
2024-05-29,423.4447937011719,425.1911706830153,420.0112068053538,420.0112068053538,15517100,MSFT
2024-05-30,409.13824462890625,418.63975349144664,408.7139580183881,418.63975349144664,28394500,MSFT
2024-05-31,409.5920715332031,411.19045552886206,399.1137496856911,411.19045552886206,47995300,MSFT
2024-06-03,408.0035400390625,410.8747236026411,403.4649291544174,409.9867358256656,17484700,MSFT
2024-06-04,410.51953125,410.88459054146256,404.21476096620233,406.9280752908703,14348900,MSFT
2024-06-05,418.3536071777344,418.42265047577604,410.7464388812518,412.23630472822083,16988000,MSFT
2024-06-06,418.8567810058594,419.6362506295676,414.9693392305099,418.35360501475236,14861300,MSFT
2024-06-07,418.19573974609375,420.5933157045514,417.3570729391347,420.51439617340435,13621700,MSFT
2024-06-10,422.162109375,422.36929949498546,418.2352227759558,419.0344147777948,13982900,MSFT
2024-06-11,426.9079284667969,427.04607528322305,419.57705383558175,419.8039964152252,14551100,MSFT
